 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
16.5390625,30.50074342,5.971549921,37.44917217,67.45150502,67.14417042,0.905511422,0.064849717,1
15.796875,30.80187681,5.940644222,37.11117863,54.909699,63.33776478,1.284396079,1.033337818,1
8.75,30.95838941,6.279269335,40.91783735,98.51086957,55.03245363,0.971089811,0.311751619,1
132,45.06956429,-0.121038112,-0.044026568,1.74916388,15.64159484,12.89776674,182.677948,0
10.265625,30.46526823,6.166521494,39.91290938,63.05685619,68.15125646,0.959817288,0.093260148,1
120.6796875,48.42809321,0.161240379,-0.18552303,3.983277592,19.81692263,6.358716429,49.8674762,0
36.0546875,28.02936758,5.399496575,34.82030536,20.06187291,50.06538719,2.853919688,7.851461412,1
116.984375,40.62999669,0.135518918,0.692670754,2.647157191,15.83007331,8.300877343,87.58488688,0
67.171875,38.3534364,2.213705405,9.130930749,8.37541806,34.43590378,4.81411156,23.64356824,1
145.6640625,50.22749455,-0.142951911,-0.329818808,13.27759197,41.52532611,3.156329881,9.109885459,0
35.9296875,31.31772252,5.326209326,34.02114558,22.63461538,50.46831954,2.669580267,6.700530685,1
96.375,42.77959502,0.427690827,0.726764896,2.903010033,16.51331552,7.888129571,78.15227741,0
140.140625,48.78952474,-0.07044918,-0.129966581,2.58361204,16.52120961,8.870468196,95.83614383,0
106.375,50.00578092,0.257565277,-0.003846006,26.86705686,65.40071915,2.165114871,2.976884333,0
128.6796875,51.95414649,0.107750834,-0.174005473,4.808528428,27.89830363,6.093725581,37.31047659,0
133.921875,49.02799095,-0.18066747,-0.412525861,2.800167224,16.4892597,9.250943636,108.2359426,0
99.5234375,54.36896013,0.63675112,-0.225044757,2.278428094,15.33217166,10.19770981,127.5418937,0
126.0703125,47.98456516,-0.033484576,-0.319117956,13.19816054,40.21202207,3.203876031,9.732077007,0
146.0859375,42.16263663,0.056352018,0.663589023,2.237458194,16.11602377,9.320766598,101.6577367,0
104.4921875,43.67547154,0.632629442,1.06003937,0.984113712,12.83672545,14.56278765,230.1619383,0
107.0234375,51.93001072,0.318930596,-0.315215793,2.088628763,12.84635879,10.19654157,148.8546502,0
143.7890625,51.67395565,-0.225832725,-0.408937491,1.090301003,12.54364446,16.75708848,311.4397183,0
110.7421875,49.60803332,0.154521237,0.120421137,2.024247492,17.64012929,9.650714837,99.87517028,0
135.5703125,39.39913617,0.103570182,1.557433505,8.164715719,30.05138508,4.023830074,16.98888422,0
101.046875,43.50661936,0.460503773,0.946434846,3.592809365,20.65626263,7.398692322,62.89052726,0
119.3984375,44.20342532,0.200245032,0.371937542,2.175585284,13.79063249,9.798420742,128.9802175,0
120.078125,47.22496185,0.247853809,0.048834434,11.01170569,42.80075403,4.043348692,15.65562547,0
121.3515625,56.12981464,0.036996621,-0.67961006,1.158026756,12.53827361,13.24984506,203.2517452,0
98.09375,45.74307282,0.399951971,0.808469975,6.93812709,33.29948503,5.131555143,26.3394366,0
125.7421875,50.87749473,0.134407365,-0.224754865,2.039297659,18.40811842,10.22742701,111.1521539,0
105.96875,42.85275252,0.582507876,0.924778828,2.12541806,19.69600038,10.16590541,106.9360205,0
116.9765625,49.13366095,-0.045689015,0.157969435,2.392976589,15.21274167,8.646229612,95.34759109,0
113.0234375,49.07447542,0.430765105,0.087404361,2.719899666,13.93796476,8.59301074,109.9699816,0
141.046875,48.86010952,0.081731718,-0.119005328,5.043478261,29.30299189,6.188729692,38.56174165,0
129.453125,53.31024459,-0.010399845,-0.311215514,1.037625418,13.19696767,14.48634932,225.9334843,0
141.3125,52.44666189,-0.193099134,-0.208574726,2.24916388,17.62489472,9.335137144,95.96139882,0
124.5859375,61.28844805,0.063016976,-0.659549124,71.03846154,84.51551989,0.50863026,-1.480822214,0
119.265625,40.52304213,0.327431324,0.883343133,2.224916388,18.52740214,9.244767653,90.85203117,0
137.8046875,50.83829428,-0.154546501,-0.299780852,7.118729097,30.89231946,5.400140483,31.65353051,0
116.875,51.07760639,0.082556837,-0.213326853,1.636287625,14.15882157,11.99424384,168.4974614,0
134.3828125,57.55936081,-0.155287159,-0.519502046,10.72826087,41.40763874,3.915346931,14.40553096,0
108.4375,30.8956788,0.364913831,3.491741635,2.893812709,19.89675513,8.007020206,70.74141736,0
110.765625,46.93237894,0.371579147,0.217974379,7.196488294,32.5949709,5.097634691,27.04893548,0
100.0078125,52.49188867,0.333387566,0.003696498,7.598662207,33.64147183,4.695979492,22.04421935,0
100.265625,43.80897532,0.233087559,0.451613454,1.142976589,13.77472089,14.14838761,215.4048643,0
125.25,45.49089882,0.00960568,0.269036113,9.464046823,34.33566179,4.272119925,19.85502886,0
124.2890625,56.65371131,0.076801693,-0.65047742,14.68478261,43.72393789,2.95352957,7.604780134,0
55.4609375,33.90840197,2.590021483,10.46368843,21.26839465,55.18975207,2.694901588,6.32777355,1
52.3359375,34.77500839,2.478374846,10.17917088,8.230769231,34.77594683,4.652341839,21.98788225,1
61.0234375,34.86703871,2.213494043,8.91126882,60.44230769,75.02874042,0.956489778,-0.456180802,1
120.8671875,44.94308399,0.02052955,0.021048353,6.834448161,30.48486686,4.545670401,20.34526172,0
125.0078125,43.41253709,0.509645294,0.497550294,2.081103679,12.82031509,10.41412452,152.2723922,0
132.546875,47.70430722,-0.032622877,-0.053610595,3.607859532,23.46357538,7.089861212,52.56315204,0
127.421875,46.82424075,0.367683051,0.177479172,3.997491639,23.696785,6.570736627,46.35965471,0
82.859375,34.62336061,0.840102835,3.258133863,2.120401338,14.35370969,9.531937468,116.9963273,0
110.890625,38.42509645,0.233570372,1.000556711,3.505016722,25.58893224,7.695064615,59.81581274,0
91.5546875,42.72784671,0.290123341,0.633709439,2.373745819,15.03846616,9.598265107,112.52331,0
87.8359375,36.76270557,0.563505042,2.445834491,1.984113712,16.61678791,10.17700642,114.8002263,0
127.203125,46.97595119,0.111155944,0.498120692,2.808528428,16.91467751,8.327414984,85.21517516,0
125.3125,40.85411355,0.325112286,0.503611011,1.985785953,18.13878949,11.02281,132.7205876,0
86.1875,37.35466629,0.528677116,2.476268337,2.410535117,16.29974832,8.599091568,87.41985968,0
140.3359375,54.52970483,0.011889168,-0.56726288,4.003344482,22.27548682,7.382584389,61.44272151,0
85.03125,37.1989872,0.603352713,2.080411423,1.953177258,16.04173533,10.29816454,120.4078697,0
128.3125,50.64039118,0.101394834,-0.004324816,2.898829431,20.2250457,7.841429794,65.90923816,0
88.9609375,39.66055234,0.571310263,1.592242122,3.909698997,24.78553912,7.122684372,53.71943134,0
99.8046875,44.06973497,0.449871296,0.616194886,1.740802676,12.6541878,10.98599345,162.6692124,0
128.875,52.75192532,-0.10772537,-0.526049158,1.993311037,16.54945832,9.535645001,101.5005751,0
108.8046875,51.34108652,0.310119568,-0.177317973,2.051003344,14.86623435,10.52255875,131.9186574,0
84.7734375,40.68979733,0.76343397,1.44273732,9.671404682,36.35158885,3.975498822,15.62542528,0
128.0859375,51.75317432,-0.057704806,-0.226122238,2.87458194,16.90538265,8.63388174,91.80655837,0
101.3046875,44.76807571,0.364104474,0.904705127,2.109531773,13.79552819,10.13976277,133.4048845,0
110.546875,48.02552371,0.317969022,0.229941326,1.204849498,12.4211497,13.4454741,215.2652216,0
133.640625,52.53105248,-0.116864396,-0.469219404,1.25,11.7200572,14.05468247,241.8237051,0
92.640625,50.34284557,0.76950012,0.535296512,4.836956522,23.26302287,6.406386556,49.15915543,0
113.2890625,56.83462198,0.305755333,-0.476919913,2.906354515,15.5294927,7.983331395,85.48810612,0
122.703125,45.76952442,-0.038028212,0.06567838,1.722408027,14.52416506,12.08147372,170.310704,0
140.9140625,50.96245974,-0.224147408,-0.317042515,22.5819398,55.79974175,2.329869776,4.040331185,0
79.484375,39.4954476,0.667177618,1.904881822,1.501672241,13.33605383,11.36579476,156.7791056,0
135.4140625,58.36048098,-0.004878275,-0.950799554,19.1638796,42.64283375,2.494001115,6.330259945,0
146.2734375,55.13587121,-0.669990755,0.213249669,29.71153846,49.65740051,1.980534641,4.081029308,0
127.3359375,57.13652473,0.075524422,-1.016124218,18.79765886,46.8490338,2.809392848,7.741612114,0
133.2734375,56.29452611,-0.193960075,-0.894975617,80.82943144,78.07241517,0.45036601,-1.181470262,0
190.421875,59.10644653,-1.517158668,1.497580478,95.71989967,97.75450946,0.058366206,-1.964997899,0
108.7421875,49.22766722,0.213368952,0.184532007,2.014214047,18.60342954,9.778886277,99.23500029,0
102.6328125,46.09888676,0.458182337,0.663233692,1.518394649,15.17166529,11.65197604,148.2537018,0
121.34375,50.99194751,0.537129178,-0.159581261,2.954013378,15.87188652,7.737467406,78.70738141,0
118.265625,42.04285098,0.185130893,0.749145393,2.718227425,20.9342026,8.646505025,79.35216198,0
104.0234375,41.66710799,0.172590792,0.697142143,2.059364548,18.79449648,9.845368369,100.1632865,0
99.203125,45.92306055,0.143491698,0.156747088,2.061036789,13.4957117,10.50731496,143.6734132,0
100.84375,39.82607451,0.56667373,1.285469672,2.009197324,16.32751384,10.46974575,124.5292804,0
96.4140625,54.96853181,0.447716066,-0.31881954,0.414715719,8.425767782,25.96879301,733.9350929,0
134.640625,44.30588533,-0.153647112,0.479251794,1.93812709,12.48013208,10.74359416,163.718278,0
137.65625,59.68988052,-0.275604122,-0.703652601,169.7525084,81.43011419,-1.307777924,0.19949385,0
12.1171875,28.23800107,7.525027544,57.17523165,123.6220736,68.76162825,0.047998738,-0.562968091,1
128.796875,90.15744556,-0.451534194,-1.60297669,223.3921405,45.26092217,-2.542025366,6.294026131,0
6.1796875,28.37098914,7.520589491,57.50455774,174.3461538,58.72705339,-0.730653265,-0.345934684,1
115.6328125,54.47861838,0.100637677,-0.501546315,3.532608696,20.44357043,7.918694209,73.48345006,0
55.671875,31.98659616,2.271775978,11.42973836,15.30685619,45.43007402,2.99832329,8.085384383,0
123.640625,46.58170483,0.183814841,0.242489372,2.659698997,19.53507474,8.496792643,78.81380051,0
130.3125,49.16104752,0.016362595,-0.066302846,3.239130435,19.48834676,7.660986512,68.9881252,0
56.6328125,37.13570365,2.899642854,11.98062,12.9180602,45.51209889,3.844090199,14.17831992,1
119.484375,42.13074597,0.051120996,0.381549221,2.362876254,14.81515178,8.809550333,101.5583955,0
118.515625,51.36876245,0.353937044,-0.270005608,1.348662207,13.0949583,11.97221765,169.598016,0
128.1328125,45.53044502,0.212234683,0.59544958,7.713210702,34.67122976,5.005954063,25.28157817,0
143.2578125,52.44688475,-0.071339409,-0.545148578,13.58110368,46.69094586,3.367871893,9.980538668,0
146.140625,48.22922713,-0.294488271,-0.05800047,8.12458194,35.90302385,4.730679456,22.19694929,0
20.25,30.98588388,5.701818059,34.37718151,33.96906355,57.5821636,1.854776366,2.854586345,1
158.125,39.3454254,-0.382602344,1.304222512,2.817725753,16.10070379,8.869978428,103.0887274,0
83.171875,46.93880813,0.676806439,0.441724742,0.494147157,9.067701467,22.72020392,573.5808914,0
90.9453125,42.86284605,0.518943615,1.169597417,4.348662207,20.14204591,5.916145489,42.18570534,0
126.984375,49.1855518,-0.075439698,-0.610881261,2.035953177,15.15266387,10.13249703,123.5518282,0
125.0703125,45.7554955,0.274307096,-0.018956144,3.118729097,17.28274461,7.515597845,69.460988,0
110.1875,47.96250977,0.223402265,-0.080502132,1.851170569,14.62769594,10.92698446,147.7557622,0
101.2734375,44.47343218,0.194883671,0.476561007,3.164715719,18.71777166,7.421649881,63.87265105,0
53.375,38.20647033,3.17838239,12.80937905,24.16471572,52.68055869,2.568707824,6.157233382,1
103.65625,47.72012113,0.257344525,0.345180074,4.382107023,25.48427899,6.204324895,39.4465134,0
57.7265625,36.24368799,2.831066402,11.38055769,29.98327759,63.6564624,2.015494316,2.808182282,1
108.015625,46.41658923,0.255241953,0.324290417,0.632107023,10.92258128,19.1690725,385.7943842,0
108.890625,44.61278446,0.503959397,0.770760132,0.798494983,12.69715547,16.6310922,285.4657254,0
105.8046875,49.89849988,0.303646676,0.018707007,3.024247492,16.97948538,7.409386357,68.29796296,0
86.3125,47.16704855,0.728503395,1.03163107,24.12040134,58.04411497,2.402478393,4.550779232,1
48.09375,39.64499446,2.769881783,9.862980618,25.33862876,58.64148953,2.489473517,5.13537017,1
76.6953125,41.39756911,0.535640489,1.532569969,2.977424749,17.34304653,7.882380704,75.24946507,0
129.90625,49.69743415,-0.11318216,-0.152851407,2.823578595,16.99901077,8.104557795,78.70205026,0
132.7890625,46.87477539,-0.05192369,-0.329130575,3.974916388,19.7296368,6.858409769,55.80626898,0
131.421875,46.59761417,0.126968602,0.382735023,2.409698997,13.59166967,9.512907004,126.5062718,0
100.4609375,39.43663873,0.470312296,1.389553074,3.804347826,22.05238931,6.707951728,49.01011952,0
112.3671875,50.33153694,0.324325358,-0.184865863,2.454013378,16.52429221,8.734480699,93.89632051,0
140.0625,48.81241997,-0.337557429,0.012617664,2.362040134,17.0894322,10.57168581,127.3650613,0
106.890625,39.54748617,0.4928403,0.824327793,1.159698997,11.45393922,13.93244922,241.9531501,0
100.4296875,46.22764385,0.39797487,0.164391323,2.605351171,17.64660819,9.210403985,99.39401087,0
135.515625,52.4416319,-0.13382715,-0.256589389,1.2909699,12.60364199,12.481406,188.3604535,0
110.890625,57.58990721,0.269387016,-0.536461058,14.87541806,51.60765315,3.489611469,11.00583174,1
138.171875,41.69440711,-0.071785887,0.438525884,2.62458194,15.04598407,8.752430408,101.1372531,0
138.0859375,46.80962564,-0.007584922,0.178088568,2.309364548,17.42661477,9.428068706,101.0266461,0
117.90625,42.95445217,0.284808061,0.321012339,2.967391304,16.61590809,7.899972479,80.25280655,0
120.3984375,58.93525842,0.138160709,-0.398095654,1.72909699,11.77443476,12.60807539,216.8602169,0
164.0703125,43.49913498,-0.458252069,0.625999879,2.314381271,15.37740907,10.09626462,122.0987964,0
130.8046875,47.00200438,0.074018946,-0.097852453,1.209866221,12.25796866,13.44048069,214.9316098,0
111.59375,44.50376345,0.582978235,1.501295746,12.77508361,46.11078431,3.650105151,12.21848273,0
79.7265625,39.23063114,1.363438712,3.964139331,7.923913043,36.50514322,4.989840603,24.55495368,1
138.4453125,45.60184491,0.027962308,0.273099844,3.867892977,22.33881558,6.82564787,51.34469458,0
118.3046875,49.68141607,0.07330806,-0.070373954,9.404682274,39.802608,4.365747313,18.34004577,0
35.2734375,30.89288825,4.561610759,25.66035947,19.86956522,48.10822224,2.986113536,9.016917648,1
83.015625,38.09527209,0.514061351,2.177837052,1.945652174,16.40737321,9.732945847,104.4359766,0
57.3984375,32.6906284,3.389441806,16.86641871,6.678093645,33.88082925,5.544940948,30.75366297,1
42.8671875,28.79788705,4.587357765,27.35593756,21.05602007,52.51075098,2.808475775,7.36393609,1
65.15625,35.38172142,2.817301139,12.33461874,11.09698997,39.26471721,4.352119246,19.88382492,1
61.4609375,33.78537552,2.5395019,11.25504878,9.411371237,39.40788342,4.610876928,21.09971602,1
32.1328125,28.1042621,5.262149508,35.73572145,33.77508361,62.58116133,1.934401436,2.708354791,1
111.1171875,45.86028734,0.178208542,0.333024737,1.244147157,14.64863586,13.16918613,182.4848027,0
118.765625,42.16957663,0.479493506,0.55925885,5.732441472,30.62971186,5.817459209,34.32272154,0
117.015625,49.03952239,0.08384415,-0.214912575,6.043478261,31.76172971,5.367198497,28.25507699,0
123.7265625,47.66824068,-0.156403136,-0.23766579,5.132107023,30.16605557,6.13168748,37.44061735,0
110.75,50.85672276,0.004664652,0.239981469,17.70735786,48.47375919,2.584014313,5.327524032,0
110.28125,53.67275518,0.245709712,-0.294471932,6.325250836,31.54678107,5.498578606,31.0422425,0
112.6015625,43.07140507,0.188716172,0.46137575,2.287625418,14.59374771,9.34508143,112.489229,0
108.71875,49.20206066,0.184012756,0.129641625,10.91722408,43.24002393,3.970990623,14.73480559,0
97.78125,44.55227574,0.558987592,0.568107259,1.87541806,12.34463437,11.09799761,173.4218266,0
98.453125,35.87170267,0.467006907,2.062100748,3.143812709,18.41738455,8.247023884,80.27321076,0
103.15625,46.64015127,0.405605296,0.572792364,2.649665552,16.70024457,8.963356546,95.75195111,0
112.6953125,54.50552704,0.294994384,-0.378067154,1.218227425,13.15275708,12.6080271,181.0272705,0
120.7421875,52.2984593,0.460007082,-0.111817096,1.199832776,12.23396637,14.34122557,242.0607943,0
136.7109375,48.76140129,-0.150271593,-0.256850531,1.496655518,15.42131247,12.53221561,171.2635591,0
138.3671875,53.7255571,-0.111208573,-0.402939199,1.902173913,11.92772109,11.5054638,191.1384889,0
133.109375,50.8108063,-0.011506427,-0.186036847,2.485785953,15.27240824,8.827217839,99.07453944,0
101.6015625,46.34017221,0.234259468,0.470832283,1.217391304,13.97667306,13.0022483,183.2148366,0
107.2421875,44.95670593,0.089899002,0.581952446,1.265050167,13.97988818,14.51931804,234.1070161,0
104.1796875,44.72003773,0.362391002,0.487412234,0.75,9.687692171,18.86876778,432.3867746,0
141.484375,46.41608429,-0.429440872,0.709921527,0.586956522,8.193620393,26.07854068,781.0457159,0
83.5234375,37.84114924,0.988602865,3.148461374,1.239966555,12.78475425,13.81265453,222.8482124,0
97.046875,47.89439218,0.362029901,-0.095540225,2.455685619,17.35423409,8.075925488,73.80277071,0
119.4453125,50.16656765,0.050743961,-0.068523336,0.89632107,12.10182357,15.6473875,268.0724644,0
107.796875,41.86555106,0.528066296,1.23808087,5.831103679,29.069371,5.483373172,31.41690331,0
135.125,44.47664415,0.048471094,0.216359417,3.773411371,19.10877144,6.898649754,57.5820679,0
104.8671875,40.15057034,0.258968168,0.999369326,1.849498328,15.37711319,11.22725947,145.1131332,0
95.296875,42.39073443,0.59434144,1.222001628,3.410535117,17.68749126,7.213441196,64.55625392,0
111.40625,54.87947554,0.349404077,-0.360753237,1.241638796,11.49964251,13.66319399,237.1631882,0
42.5078125,34.30105595,3.516711823,18.67814491,78.9590301,71.68441027,0.641440979,-0.533831405,1
127.8828125,49.34043428,-0.085335411,-0.198335776,1.836120401,14.01635093,11.13113041,151.0984701,0
133.5859375,47.95644628,-0.165811746,-0.181547788,9.925585284,35.23671002,3.904088877,15.24672538,0
88.359375,35.48277187,0.774831802,2.642144215,2.20735786,14.88923921,9.365546572,109.57698,0
136.140625,39.31418605,-0.096104452,0.98623425,2.72826087,17.41560358,9.057797746,98.95043702,0
21.078125,39.20929605,4.619730606,21.42781175,110.4816054,73.16368804,0.02967964,-0.982838389,1
121.96875,49.30294386,0.058052469,-0.038008214,7.129598662,29.2136478,4.849580196,25.62997572,0
101.2109375,40.90263828,0.228124149,0.845815495,2.518394649,18.29579962,9.321574362,97.57702706,0
144.890625,50.82249047,-0.226842719,0.082545759,2.364548495,17.04011245,9.306516644,98.89327902,0
99.3203125,42.36300228,0.650447548,0.661009395,2.12541806,14.52017358,9.867825245,121.7461577,0
127.359375,50.35153523,-0.071518774,-0.150064706,2.986622074,16.99920778,8.690744987,96.44022828,0
109.5546875,54.52705873,0.276643292,-0.350732413,1.006688963,11.1730814,14.49422209,261.0331986,0
101.1953125,36.30256073,0.669515047,1.993004619,1.97909699,18.725407,10.49646386,115.9636423,0
184.828125,59.27848859,-1.624269471,1.727489374,172.6003344,70.08645497,-0.835069039,-0.130568243,0
111.0234375,52.07378552,0.173642521,-0.247511097,2.110367893,19.33331623,9.876748971,101.7318124,0
98.5859375,42.8289708,0.371875654,0.565669745,2.252508361,18.11228778,9.982083814,109.6624223,0
73.59375,36.13050077,1.082698929,3.73908179,0.845317726,10.55184619,17.06178382,342.1301027,0
110.8203125,50.19889092,0.476789764,0.591543832,2.77090301,15.35023742,8.119610829,87.97915908,0
116.6875,53.30128839,0.009003371,-0.170832413,1.934782609,11.85986011,12.18179255,209.87461,0
110.828125,54.79979319,0.36923445,-0.215354839,1.945652174,13.26553697,11.24347265,162.0516143,0
109.3203125,51.89260749,0.386717797,0.032412194,1.678093645,12.54567128,12.57411112,204.9312164,1
129.640625,56.8213668,-0.22822509,-0.731903824,14.70568562,39.78653746,2.954485977,8.530243484,0
119.5234375,50.39546186,0.348613871,0.188678463,1.540133779,13.04305558,11.71775004,169.6205259,0
79.171875,37.80007221,0.843412349,2.443362264,2.760869565,15.94942909,9.280534979,111.038288,0
117.75,43.04757543,-0.035055242,0.544146454,2.397157191,14.76256764,9.441226076,115.2360354,0
126.3046875,53.16741815,0.165320601,-0.620564338,4.248327759,25.25408088,6.430680838,42.37637394,0
112.7890625,50.09735091,0.178614266,-0.461199956,2.767558528,19.64882708,9.00617017,90.79352981,0
114.3515625,45.42706893,0.432821613,0.531318183,5.323578595,24.3624007,5.481053402,32.86354442,0
123.4921875,50.03061502,0.013274784,-0.458298508,2.568561873,19.33392053,9.545706985,99.59930471,0
138.1015625,51.1953733,-0.126696823,-0.588314825,2.390468227,16.01537335,8.832967267,94.36025573,0
85.2578125,49.83554926,0.611719041,0.575856529,4.182274247,19.98185348,7.103949824,64.06138798,0
127.109375,48.53594582,0.013859462,-0.007647327,1.859531773,15.93119616,11.05433905,136.8919808,0
117.9140625,46.88733627,-0.004076168,0.036205036,0.810200669,10.54088693,17.38773115,350.809307,0
124.546875,51.02019505,-0.029268826,-0.23415802,2.429765886,14.44691298,8.886038081,105.5413273,0
112.515625,43.22596593,0.191326383,0.233570121,4.359531773,26.95250687,7.250004291,55.34880928,0
109.4453125,38.43659726,0.318700037,1.468051559,2.954013378,18.83750419,7.440288156,62.18273885,0
110.609375,48.37616833,0.356099802,0.354921718,26.82859532,56.52268806,1.96821095,2.57895056,0
109.796875,42.1487988,0.606275937,0.839964922,2.012541806,17.39951591,9.482678264,96.18488251,0
152.296875,39.06272187,-0.504372127,1.301748724,2.47909699,14.13138533,8.89011711,110.1460883,0
123.953125,57.79609353,0.154653882,-0.588952931,5.215719064,27.21007622,5.868350444,35.7828725,0
111.6015625,45.40018926,0.464262521,0.91072459,1.767558528,14.42178134,10.99134633,143.056569,0
127.8046875,53.55838791,0.119318565,-0.360250434,1.923076923,12.25580618,10.79403768,170.1499551,0
94.2421875,36.03161504,0.616189163,2.196887313,3.463210702,21.80959297,7.26012789,57.04317307,0
117.21875,48.21386884,-0.081657819,-0.317362848,3.033444816,18.0462677,8.511815093,85.41108657,0
103.6796875,36.38400524,0.806300387,3.279463576,2.321906355,13.56050069,9.548849097,126.3620126,1
120.875,53.72034065,0.13823055,-0.400067208,6.614548495,30.52485838,5.155228938,28.33703254,0
124.1640625,50.18104369,-0.1343068,0.140015149,2.070234114,16.88967002,9.55470469,101.3040941,0
128.875,53.13720448,0.286463918,-0.036577905,1.52090301,17.21049296,11.83893576,143.3865398,0
147.875,58.66350015,-0.245850757,-0.30883674,11.14715719,37.91938399,3.614757268,12.83132104,0
100.40625,44.7067594,0.268952672,0.557050744,1.857023411,14.01601303,9.953165219,126.6688604,0
87.03125,40.71987719,0.597317678,1.285554079,3.547658863,19.00942126,6.915202039,57.16083048,0
73.4140625,41.11655068,0.775154402,1.671033122,2.77006689,16.24817377,8.066246349,82.15984857,0
127.2578125,53.21745574,-0.010208848,-0.400448635,7.193143813,36.43308779,5.189581164,26.08480855,0
109.796875,32.40571887,0.476702259,2.581525567,1.816053512,17.20220906,10.98167571,129.8095221,0
48.265625,30.09840226,3.385013157,19.08673795,11.53093645,41.78778461,3.977771438,15.77593481,1
129.2734375,43.39871737,0.108271709,0.52384614,6.260033445,29.26790864,4.937086841,24.53904859,0
31.25,29.7943472,5.168780031,32.00199897,19.06939799,51.18329936,2.966936784,8.228683085,1
26.765625,27.3585808,6.098885783,42.26782453,25.2951505,55.10848841,2.403071004,5.152959243,1
57.09375,39.25486385,2.359459563,9.069668714,5.211538462,29.25255443,6.038938618,37.19579402,1
107.0703125,53.53535391,0.269086425,-0.067354002,7.668896321,32.43979351,4.633770748,21.87686512,0
30.671875,29.75528035,4.833092002,29.25412118,17.56103679,46.31627985,3.260513515,10.76072703,1
111.5703125,54.35267984,0.33606705,-0.347874565,1.483277592,11.7723908,12.49150564,210.0526005,0
94.46875,40.76608914,0.459043688,1.53142608,4.319397993,25.42534468,6.614595582,46.03281071,0
73.984375,37.10521029,2.376438269,9.123434695,9.043478261,38.01838733,4.782036575,22.81484998,1
57.7265625,31.82096274,3.281271548,15.55489542,10.9916388,39.85653533,4.129749315,16.8947223,1
86.2109375,38.8184179,0.79260422,2.410391095,7.984113712,35.82317567,4.66289914,21.23946692,0
123.59375,48.37442466,0.02929928,-0.167461379,2.785953177,20.22989121,8.420465737,76.81419979,0
65.171875,35.42820852,1.93486177,7.960342671,3.455685619,23.11471052,7.721696559,62.9557114,1
26.53125,30.71820956,5.436224105,32.43774101,31.38628763,51.3579928,2.279080658,5.406194859,1
66.3671875,39.47722268,2.048419995,7.171228861,5.870401338,30.94448195,6.077353527,37.481793,1
98.3828125,45.34711972,0.40531548,0.366485922,0.555183946,9.568069715,20.75057386,479.8905497,0
134.96875,47.58937931,0.080343463,-0.25383951,1.158862876,11.99818186,14.08522597,234.8316145,0
126.15625,49.5253151,0.040942431,-0.219561331,3.525919732,18.77445332,8.133840756,82.87257495,0
67.7734375,36.34023572,2.399875708,8.847333544,11.83862876,41.62505693,3.744950977,13.44407137,1
103.4609375,40.63324961,0.299175816,1.083223783,1.892140468,14.82786082,10.98530448,146.1565129,0
144.765625,47.53904388,-0.026885673,-0.192803301,7.58277592,28.87794064,4.175797776,18.0627097,0
102.5859375,43.36933092,0.181636525,0.489410004,1.163879599,12.50818727,13.77091193,218.6802958,0
133.7265625,51.94388722,-0.015987449,-0.231046671,1.826086957,15.36304872,11.02074252,139.2944862,0
122.625,50.86962502,0.173380215,-0.278179237,2.234949833,16.40328346,9.247466064,100.2208109,0
110.2578125,45.13421757,0.313391681,0.08988793,2.105351171,13.74519453,10.62816377,145.9607873,0
116.3046875,60.4578312,0.178434772,-0.681042663,0.85367893,10.00214834,17.47130861,379.9233012,0
98.2578125,49.32564719,0.293144199,-0.030545219,1.719899666,12.16302192,11.7732107,189.0448479,0
112.59375,53.99253963,0.168192598,-0.487275101,2.4590301,14.14080508,8.988374423,110.8860059,0
114.1015625,45.52675035,-0.019220557,0.02376477,1.488294314,11.29687692,12.93588073,232.3618751,0
42.2734375,28.70831621,4.890232581,30.85170959,24.42558528,56.14698205,2.569968811,5.957913098,1
126.9453125,41.59313882,0.176321293,0.273401112,1.227424749,11.30114315,13.68121452,243.3596622,0
122.3203125,51.89396244,0.146013292,-0.254335949,2.532608696,21.26622395,9.086918543,84.85867263,0
110.65625,43.02060507,0.599170625,0.847204915,3.463210702,19.41703432,6.650884176,50.92650813,0
112.6875,45.73356091,0.745413371,0.978695411,9.751672241,39.06466261,4.100969624,16.0001796,0
33.9296875,33.52195726,4.784318332,25.9038546,9.943979933,36.45542069,4.313502987,19.5970402,1
115.5859375,52.33031019,0.378380142,-0.087322294,1.120401338,10.71290997,15.30173261,300.0164378,0
130.359375,52.41820032,-0.073106552,-0.428533732,4.387959866,24.98447656,6.643754192,47.64930159,0
114.0625,49.06544577,0.186579935,0.261776552,5.450668896,30.15442542,5.928878251,35.52635398,0
101.1796875,50.39150375,0.488225948,0.140277984,2.567725753,19.96216141,8.828874599,83.61884022,0
56.5,34.52150598,3.207526879,15.39647402,13.50501672,40.72639939,3.618600533,13.81501337,1
145.640625,43.41383967,0.086491367,0.169812298,1.157190635,13.66936521,13.14421033,186.5661488,0
89.046875,44.66294944,0.747309968,0.842679492,0.811036789,10.60365678,17.08737246,340.5245434,0
115.03125,48.07642638,0.30866071,0.298642994,7.618729097,34.69504196,4.741314293,21.99943472,0
139.1796875,49.7244648,-0.137740985,-0.315788005,0.717391304,10.90727405,18.17104343,359.2703752,0
